営業利益
四半期、期間毎
（円）

コード,年度,1Q,2Q,3Q,4Q
9503,2026/03,128949000000,147603000000,111225000000,
9504,2026/03,39586000000,51344000000,8413000000,
9505,2026/03,36272000000,30274000000,13538000000,
9506,2026/03,64369000000,76744000000,42052000000,
9507,2026/03,22642000000,43662000000,-968000000,
9508,2026/03,61853000000,107842000000,46611000000,
9509,2026/03,43898000000,24069000000,11190000000,
9511,2026/03,-1058000000,11052000000,5859000000,
9513,2026/03,32477000000,21128000000,34660000000,
9514,2026/06,265000000,318000000,,
9517,2026/03,1453000000,2168000000,1034000000,
9519,2026/03,3296000000,1592000000,2871000000,
9522,2024/12,355000000,1160000000,952000000,473000000
9531,2026/03,62523000000,32771000000,42963000000,
9532,2026/03,47679000000,41990000000,44078000000,
9533,2026/03,19840000000,3977000000,2002000000,
9534,2026/03,5811000000,862000000,1405000000,
9535,2026/03,909000000,-828000000,-301000000,
9536,2026/03,5477000000,-352000000,2266000000,
9537,2026/03,1762000000,-271001000,-456999000,
9539,2025/12,2518000000,2189000000,-237000000,-631000000
9543,2025/12,4624000000,5230000000,3075000000,1143000000
9551,2026/03,-603000000,1748000000,2103000000,
9552,2026/09,1143350000,,,
9553,2026/09,398000000,,,
9554,2026/09,198000000,,,
9556,2026/07,697000000,301819000,,
9557,2026/06,-82000000,-162476000,,
9558,2025/11,221000000,125103000,286897000,349692000
9560,2026/08,448000000,,,
9561,2025/12,-16000000,-33509000,-8491000,25000000
9562,2026/09,-17000000,,,
9563,2025/12,-23000000,-72728000,14728000,90000000
9564,2026/09,302000000,,,
9565,2026/10,49000000,,,
9600,2026/03,467000000,924614000,848386000,
9601,2026/02,1091000000,3158000000,1247000000,
9602,2026/02,19339000000,21807000000,18946000000,
9603,2026/10,5324000000,,,
9605,2026/03,7723000000,11990000000,8064000000,
9610,2026/03,-106000000,110540000,-65540000,
9612,2025/12,672000000,965000000,1900000000,496000000
9613,2026/03,57786000000,,,
9616,2026/03,4498000000,6771000000,7738000000,
9619,2026/03,3250000000,2796000000,2722000000,
9621,2025/12,5859000000,117000000,513000000,2647000000
9622,2025/12,1706000000,966429000,838571000,1319000000
9625,2026/03,-69000000,172565000,1525435000,
9627,2026/04,4254000000,6263000000,,
9628,2026/08,901000000,645000000,892000000,
9629,2026/03,589000000,622000000,697000000,
9632,2026/01,1799000000,980468000,812532000,
9633,2026/03,-8000000,92421000,46579000,
9635,2026/03,4000000,3468000,20532000,
9636,2026/01,76000000,102397000,106603000,
9637,2024/01,77146000,117488000,46948000,35418000
9639,2026/03,1081000000,1979000000,2200000000,
9640,2026/03,463000000,490944000,-19944000,
9643,2026/03,-1000000,166182000,63818000,
9644,2026/03,240000000,714446000,660554000,
9647,2025/11,233000000,422521000,125479000,136296000
9651,2026/05,341000000,398412000,,
9656,2025/12,84000000,193164000,233836000,224000000
9658,2026/03,655000000,835120000,954880000,
9661,2026/02,87000000,129966000,88034000,
9663,2026/03,745000000,1085000000,1358000000,
9664,2026/03,60000000,23038000,156962000,
9672,2025/12,3276000000,3803714000,4728286000,3606000000
9675,2025/03,36000000,1797000000,305000000,
9678,2026/10,5689000000,,,
9679,2026/09,232000000,,,
9682,2026/03,3750000000,4333000000,4242000000,
9684,2026/03,9018000000,18260000000,19109000000,
9685,2024/03,84859000,142113000,159914000,152474000
9686,2026/03,912000000,1141843000,714157000,
9687,2026/03,845000000,998000000,324000000,
9691,2026/03,354000000,787470000,759530000,
9692,2026/01,1785000000,1666000000,1773000000,2114000000
9696,2026/03,-430000000,,,
9697,2026/03,24597000000,14736000000,14969000000,
9698,2026/03,82000000,370000000,222000000,
9699,2026/09,5507000000,,,
9701,2026/03,403000000,-41897000,732897000,
9702,2025/12,1131000000,271000000,318000000,594000000
9704,2025/12,121000000,387094000,286906000,260000000
9706,2026/03,10204000000,11242000000,14136000000,
9708,2026/03,762000000,-443000000,2245000000,
9709,2026/03,601000000,831255000,632745000,
9713,2026/03,675000000,-175000000,1368000000,
9715,2026/03,3683000000,4389000000,5337000000,
9716,2026/02,4530000000,2365000000,3059000000,
9717,2024/11,764388000,531245000,,
9719,2026/03,20111000000,21495000000,21307000000,
9720,2025/11,169000000,150935000,-139935000,123611000
9722,2025/12,2954000000,3923000000,1921000000,4997000000
9723,2026/03,405000000,-85444000,679444000,
9726,2026/03,1989000000,989000000,3397000000,
9729,2026/03,1871000000,2565000000,2394000000,
9731,2025/12,-233000000,1164000000,784000000,682000000
9733,2026/03,29000000,2251000000,2624000000,
9735,2026/03,32219000000,35245000000,43250000000,
9739,2026/03,863000000,1497000000,1202000000,
9740,2026/02,1784000000,749675000,945325000,
9742,2026/03,-878000000,-42000000,186000000,
9743,2026/01,4552000000,1063000000,2300000000,
9744,2026/03,4879000000,5184000000,6105000000,
9746,2026/09,8288000000,,,
9749,2025/12,6346000000,,,
9753,2026/03,612000000,472627000,660373000,
9755,2025/12,3055000000,-375000000,465000000,963000000
9757,2025/12,2307000000,2377295000,1686705000,2442000000
9759,2026/03,3557000000,4681000000,5652000000,
9760,2026/03,-345000000,-262203000,-188797000,
9761,2026/03,229000000,593628000,113372000,
9763,2026/03,500000000,285000000,441000000,
9765,2026/05,175000000,639945000,,
9766,2026/03,27732000000,36536000000,37520000000,
9767,2026/03,7000000,42651000,225349000,
9768,2025/12,1175000000,869298000,208702000,933000000
9769,2026/03,-36000000,1484434000,979566000,
9776,2026/03,87000000,292764000,179236000,
9778,2026/02,-104000000,43704000,-20704000,
9780,2026/03,291000000,250436000,409564000,
9782,2026/03,235000000,294454000,389546000,
9783,2024/03,852000000,10614000000,8986000000,-220000000
9787,2026/02,3726000000,,,
9788,2024/03,-162000000,771000000,866000000,823000000
9790,2026/03,1677000000,2061000000,1722000000,
9791,2026/03,558000000,464588000,494412000,
9793,2026/02,3830000000,3620000000,3857000000,
9795,2026/09,1634000000,,,
9799,2026/03,267000000,447285000,385715000,
9812,2026/05,51000000,47649000,,
9816,2026/03,46000000,52826000,57174000,
9818,2026/03,291000000,65192000,302808000,
9820,2026/03,66000000,101758000,157242000,
9823,2026/09,2220000000,,,
9824,2026/10,2353000000,,,
9827,2025/12,81000000,-258635000,405635000,572000000
9828,2026/03,1483000000,1625000000,932000000,
9830,2025/12,5843000000,5982000000,5329000000,5662000000
9831,2024/03,11072000000,9293000000,18386000000,2738000000
9832,2026/03,2686000000,2397000000,7366000000,
9835,2026/02,472000000,399727000,-178727000,
9837,2025/11,617000000,953882000,810118000,952803000
9842,2026/02,4214000000,4664000000,2719000000,
9843,2024/03,32973000000,22200000000,42692000000,26409000000
9845,2026/03,1611000000,1663000000,1538000000,
9846,2026/02,599000000,470467000,509533000,
9849,2026/03,2000000,-31116000,-53884000,
9850,2026/03,-106150000,317054000,642096000,
9852,2025/03,962000000,845000000,1083000000,876000000
9853,2026/03,79000000,37111000,72889000,
9854,2026/03,-87000000,293000000,-20000000,
9856,2026/03,1643000000,2340000000,2252000000,
9857,2026/03,423000000,717659000,938341000,
9861,2026/02,1056000000,3382000000,1120000000,
9867,2026/03,190000000,766985000,513015000,
9869,2026/09,5657000000,,,
9872,2025/11,253000000,180498000,66502000,213000000
9873,2025/03,220000000,,,
9876,2026/02,469000000,417775000,310225000,
9878,2026/03,-120000000,-124110000,-80890000,
9880,2026/03,234000000,903785000,943215000,
9882,2026/03,3504000000,2001000000,7211000000,
9885,2026/03,-222000000,-293000000,30000000,
9887,2026/03,965000000,1864933000,3570067000,
9888,2026/03,252000000,312124000,352876000,
9889,2026/03,1783000000,1822000000,1829000000,
9890,2026/03,603000000,383583000,717417000,
9895,2026/03,-76000000,-33225000,56225000,
9896,2024/03,1702000000,2431000000,2419000000,1319000000
9900,2026/03,791000000,1058008000,616992000,
9902,2026/03,1286000000,1518000000,1656000000,
9903,2026/02,158000000,122594000,118406000,
9904,2026/03,-45000000,258000000,328000000,
9906,2026/03,867000000,1837088000,1357912000,
9908,2026/03,331000000,915779000,1698221000,
9913,2026/03,454000000,492000000,655000000,
9914,2026/03,-17000000,37218000,39782000,
9919,2024/03,2020000000,2671000000,3247000000,1225000000
9927,2026/03,135000000,118633000,120367000,
9928,2026/03,1244000000,1907000000,1947000000,
9929,2024/03,2508000,48673000,62382000,44489000
9930,2026/03,-21000000,162903000,-21903000,
9932,2026/03,276000000,375996000,949004000,
9934,2026/03,5679000000,8374000000,6779000000,
9936,2026/03,2998000000,2316000000,2313000000,
9941,2026/09,82000000,,,
9942,2026/06,1812000000,1117000000,,
9946,2026/02,0,1116000000,-2562000000,
9948,2026/02,3874000000,4107000000,3908000000,
9950,2026/03,11000000,59373000,-31373000,
9955,2026/03,251000000,259826000,804174000,
9956,2026/03,7045000000,7003000000,9028000000,
9959,2026/03,300000000,401000000,153000000,
9960,2026/03,2960000000,4324000000,4924000000,
9962,2024/03,8999000000,9516000000,10388000000,9462000000
9967,2024/03,300460000,,,
9969,2026/03,37000000,10363000,42637000,
9972,2025/11,137000000,-236000000,-5000000,128873000
9973,2025/12,-44000000,-89676000,-126324000,-35000000
9974,2026/02,3885000000,4999000000,3653000000,
9976,2026/02,298000000,225612000,-6612000,
9977,2024/02,402000000,277000000,736000000,577000000
9978,2026/08,-44000000,,,
9979,2026/08,76000000,,,
9980,2026/03,-458000000,570192000,81808000,
9982,2026/02,813000000,304000000,937000000,
9983,2026/08,210914000000,,,
9984,2024/03,183995000000,194250000000,163345000000,18419000000
9986,2026/03,179000000,213110000,299890000,
9987,2026/03,5586000000,11372000000,10272000000,
9989,2026/03,12276000000,10781000000,13481000000,
9990,2026/03,557000000,811396000,774604000,
9991,2026/03,1691000000,2040000000,2583000000,
9993,2026/02,249000000,346000000,104000000,
9994,2026/03,769000000,532000000,2151000000,
9995,2024/03,363000000,263000000,173000000,63000000
9996,2026/03,348000000,452299000,580701000,
9997,2024/03,1156000000,1939000000,2630000000,4062000000
